Free_text,Label_id
chiều về ngủ ngoài đường nhé thầy,0
làm video chưa bạn,0
dùng nó chửi cho sấp_mặt lồn à,1
bà naỳ căt ́ ́ toc măt giống dan ông hơn,0
tại ba cả đấy,0
đến con chó nó còn có ý cầu tiến chán lãnh đạovn,1
một baì viết phân tich ́ và đánh_giá có cơ_sở rõ rang đanh theṕ cho lẽ_phải sự_thật nhưng rõ rang hơn là lư manh coi thương mang ̣ sống cuả đồng_loại không đử tư_cách và không_thể biện_minh được tội_phạm nguyên_hình và có tổ_chức xin cảm_ơn tác_giả,1
toang_toang thật_sự sóng vỗ,0
con cặc,1
phan mạnh cường một học_sinh ở thủ lô hà_nội vừa cho biết ý_kiến,0
trẻ trâu,1
chung lò đào_tạo với john wick_vậy,0
optimusthre với sức_mạnh,0
thanh_minh cho trần dần trần dần không bị mắc covid đâu bác_sĩ chuyên chữa bệnh thần_kinh kết_luận trần dần chỉ mắc bệnh tâm_thần thôi bệnh này hay ăn_nói linh_tinh bừa_bãi bậy_bạ lắm,1
ủa chị xài cái gì vậy chị chị có cái miệng không chứ chị có đéo gì mà ở gần kho đạn_vậy,1
hoàng đức ngọc trò_đùa cái lồn chứ trò_đùa,1
thế thua gì bác không công_khai mà cả việt nam điều biết tên em nó bác nghĩ người_ta đón được sao,0
triệu tiền ship tháng gì dữ vậy má nói không sợ thụt lưỡi hả trời ship hàng ra nước_ngoài còn chưa tới cỡ đó mầy ship ra sao diêm vương cho người ngòai hành_tinh hay gì mà dữ_vậy,1
anh dag làm gì ấy,0
đũng là đéo có trải nghiệm riêng nên rất khó,1
ngô tuấn phục cái máu lồn,1
hải bảo rồi thà nghèo mà yên bình còn hơn giàu mà bất_ổn tao buồn ỉa quá,1
cặp tận bình luôn rồi hả,0
nghe thơm nhưng lại thối,0
quyên phạm mịe,1
người_hùng nam_mô anh di_đà phật,0
chán ăn suy_nhược cơ_thể,0
có tiền vay không đi_giải_phẫu cho thành con_gái đi rồi nói_chuyện ngừoi đàn_bà có cây cà_rem giữa không,1
giây_phút tôi không nghĩ mình còn tồn_tại,0
ngụ_ý của anh bảy vịt quay là cả đất_nước việt nam chỗ nào cũng có bọn trung quốc nó nắm đầu hết,1
nếu nghe nhiều lần sẽ thấy êm tai lắm ý,0
nguyễn tiệp trả_lời ne,0
sơn tùng quá những năm,0
cái địt cụ nhà chúng_nó việt nam nhiều giáo_sư tiến_sỹ nhất thế_giới mà chẳng thằng lồn nào hiểu chất_độc nó là cái gì bọn bú lồn ăn tục nói xạo thôi,1
tùng mới đáng yêu,0
quang_vinh le bọn cẩu tham_quan mới có triệu đô bu càng chứ đám bò đỏ có vẹo gì để bu đâu cụ ngoại bị nhồi_sọ tẩy_não,1
công_nhận chưa thấy cái con đàn_bà nào mà có cái miệng xấu như con linh cá_lóc,1
mỏ như cái lồn linh cá_lóc,1
giọng anh trung thánh_thót vãi lồn,1
lũ chó đói,1
vì_vậy các bạn cứ ở ngoài đó nhé đừng có vô trong nam này làm gì hít bụi mịn như hít cỏ mỹ vậy đó hèn_chi phát phát_biểu ra là biết ở đâu liền à,1
vũ thanh huyền mày điên à bà này đi công_tác,1
sẵn_sàng bán netflix cho những người cần nhé tháng,0
phạm văn lộc phát_biểu hay nhưng mà là yên_nghỉ nhé địt_mẹ,1
khoai_lang có vụ đấy mà ông ơi người hàn nói tiếng việt cái gì,0
cho em hỏi đường lên thiên_đường cộng_sản sắp tới chưa ạ chứ dân trả phí cao quá,0
nghe nói anh tôi đang cãi_vã,0
chị ba sống lang_thang ngoài đường tội chị ba qúa,1
không hay lắm hơi hụt_hẫng xíu,0
ủa ông này là ai vậy mọi người,0
chơi cái đầu bồi mất hình_tượng vãi cặc ông ạ,1
ơi vẽ_chuyện kiểu của bọn này lúc_nào chẳng vậy_phát_ngôn ngáo để tăng độ nổi thêm chút hôm sau xin_lỗi để mọi người bỏ_quá nhưng nổi_tiếng thì giữ lại lại như thế cơ_mà,1
như thắng dien,1
thứ thần_kinh,1
mang thần khuyển nasus của thầy ra gánh à_vậy,0
địt_mẹ cộng sảng,1
thế_nào thiếu iot thế bạn huy minh lương bạn về nhà hỏi lại con bà_già nhà bạn ra ngoài chợ nhặt được tiền về có khoe loạn nhà hay không hay mang tới chị anh tôi nhặt được không biết của ai tôi mang ra trình các đồng_chí ai cũng có lòng tham mà những người như bạn ăn_đủ iot lại đéo hiểu cái vấn_đề nó nằm ở đâu người_ta mới hỏi là có nên hốt không chưa ỉa ra mà các bạn đã chực cắn rồi lại thêm được con chó to nữa,1
em là fan của cô lê na nên luôn dõi theo cô_bác ạ,0
bui không ngoc chị,1
lâm quốc_huy đại_học là được ông còn cấp thì coi_chừng thầy cô nứng,1
vậy_mà có khối người vẫn gân_cổ lên bảo dân mình có cần đóng đồng thuế nào đâu_đó thua cả bò bò còn được cho ăn mới vắt sữa này phải tự tốt lưng ra kiếm_ăn mà sữa vẫn bị vắt đều đều,1
my moi biet minh hieu nhung ngje minh hieu noi vui chan that,0
oficial nói không lại roid phán là chó hùa tao chúng_tao đang nói đây đéo phải hàng real bớt xàm lồn lại đéo có fan của ai đây hết bán vậy rồi quả_báo thử nghỉ cha_mẹ bây uống thuốc chống đột_quỵ mà trúng thuốc giả rồi không có tác_dụng rồi sao đéo biết suy nghỉ ừ hàng giả nói giả rẻ cũng chạy bày_đặt real hàng pháp xạo lồn,1
ông nhiễm là do không rửa đường nhé có khi nào ông nhiễm môi_trường do dân thủ_đô đi ngủ không rửa chân_không các bác nhỉ,0
sam đi_đôi so đi lẻ,0
tiêu_chảy cấp,0
chậm cái địt_mẹ mày,1
tôi ha,0
vấn_đề bệnh_viện đi quản_trị viên em mình bục ruột rồi khám ở bệnh_viện xong chụp xquang các kiểu địt_mẹ bác_sĩ vẫn nói không sao giữ tuần bảo xuất_viện thì không cho may hôm quá kịp xuống hà_nội khám người_ta bảo mổ bác_sĩ mà chả khác gì ăn_cướp chụp xquang thì nó bảo phải chờ mai mới chụp được hl_vậy,1
minh man le hary oter học để mốt đi rãi dạo còn biết để không bị mất danh_dự nè,0
chi cai gi cung co nhung cai lồn la chi hét kiếp nay cung không bao gio co,1
những chú dâm_loạn viên đâu tui muốn thấy cái mõm chó của mấy bạn,1
hì hì hì,0
hoàng xuân tâm tùng lo canh me gia_đình ra sảng phẩm để đạo thời_gian đâu đi bình_luận dạo bạn,1
hehe,0
thôi mày cút_di,1
thế mới thấy ở dưới thôn_xóm đã ăn lai rồi càng lên cao thì càng tăng theo cấp số_nhân_thế_nào đây từ thôn phường chi_hội hội quận tỉnh_thành trung_ương ơi thôi nó thối đến fat tởm thật,1
anh_em biết phải làm gì rồi chứ,0
phương nguyễn thanh là một jack chân_chính luôn đi bảo_vệ thần_tượng của mình ở bất_kì đâu,0
thôi em cũng ạ thầy,0
đạo khổng ăn quá sâu vào tiềm_thức rồi xã_hội đó không_thể bắt kịp nền văn_minh nhân_loại nữa,1
người_ta giàu nhưng người_ta vẫn muốn đi xe_máy,0
không biết mình nhầm không nhưng tòa nhà kia là keangnam ở phạm hùng cầu giấy_ảnh này hack rồi,0
em xin các anh_chị đừng chửi những người đã mất đau_lòng lắm mấy người ơi,0
bựa d tinh_túy của trọng lú d đất_nước ta ngày_càng phát_triển thua lào vào campuchia ơn đảng nhờ sự lãnh_đạo tài_tình của lão già biến_thái này con_cháu ông chắc hãnh diễn lắm ngàn năm tiếng_thơm lưu cmn danh,1
toang,1
miệng con này còn thúi hơn cái hầm cầu,1
bút hình con cặc,1
mỹ nói thật vi rút trung quốc chuyên nói xạo nó giấu diếm phải thêm số bị nhiễm của nó con_số,1
nhỏ bạn em cũng vậy mua chai gu chào về xài nói thơm tiếng mà phút là hết mùi mẹ rồi,1
stupid cực mạnh,1
clear mái_tóc_xanh sạch đẹp_vậy,0
đinh phước bình_luận trên thì không thấy chửi mà bình_luận này lại quay ra chửi chắc là thấy gái nên nứng hết cả buồi nên không dám chửi bác ạ,1
ha_ha bọn thượng đẳng lỗi_thời,1
sẽ cố_gắng thích_nghi,0
phát_biểu ngu vãi,1
bay len ma bay den à cai dit cu may,1
đéo tin mèo rồi lại hoàn mèo thôi dăm_ba bữa rồi chìm thôi quá_lắm thì kiểm_điểm rút kinh_nghiệm,1
cái lồn cát không,1
chị ba vàng_ngọc có cây nọc mọc giữa háng chị ba thêm hai trái_dâu lủng_lẳng bệnh nặng giữ lắm rồi đồ bóng khùng nói_chuyện là biết khùng điên rồi,1
cái lồn chị ba có rắn kim_cương không,1
đinh bá trung ơi nếu không có ai đồng_ý với ý_kiến của mày thì mày nên xem lại người cũng đéo có mà cứ cãi mày hút thuốc trên xe thì tao xịt thẳng vào mõm mày trước khi lên xe chứ đợi mày gây cháy xe nữa à mượn lời quản_trị viên tý nhé thằng lỏng bao,1
duy trần xin video với bạn ơi,0
sao không cách lý với chữa bên nước_ngoài luôn đi nhỉ vậy sang đó định_cư rồi lúc dịch_bệnh lại quay về việt_nam để chữa_trị_vậy,0
ban gai quoc dan dang thay do không nhé minh_nhe,0
chú bòn em chặt chứ không ăn nhé,0
hợp_lý hơn nè ba_rọi béo,0
nay thi doc quyen vậy đéo cho tu nhan tham_gia om chet me chung mày di_vậy de dan ganh d gi,1
lo mà phụ mẹ giúp cha cực_kì thuyết_phục mả cha chúng_mày,1
nghe luyến sao sao á,0
thuỷ_tiên cho_dù lượt xem thì fan vẫn ghét,0
ở xứ người đứng chửi tổng_thống cũng chả sao dân_chủ thật_sự còn bị phạt như nội_dung trên là lòi cái bản_mặt dân_chủ giả_hiệu,1
link mấy phút,0
vu thuan,0
mày chửi đi quản_trị viên sủa nhiều vào mọi khi sủa kinh lắm mà,1
con_trai cưng,0
cặc,1
váy kia làm nhism mà,0
tốt nhất không nên du_nhập vào việt_nam chúng_ta phải giữ lấy thuần_phong mỹ_tục tôi thiết_nghĩ nên chế_tạo ra vòng đeo cho cái bọn không chửi bậy mà nhân_cách sống như lồn ý,1
địt mọe các ông nghĩ cứ sáng_tạo ra cái cặc gì cũng được lôi ra mà thử_nghiệm hết đấy,1
cái lồn gì vậy ba_rọi béo,1
mấy người này là con_cháu của tụi bán_nước chứ ai nữa đem vàng quá mĩ mà hãnh_diện hả vàng của ai tiền vàng cũng của người việt của đất việt mà_lại hãnh_diện ghê tụi bán_nước tui trộm_cắp,1
tăng theo ngày à bây,0
cuộc_sống thú_vị hơn khi bạn xamlol,1
ơ không icm là ca_sĩ hả,0
biết mà,0
quản_trị viên hãy tìm số báo nào của báo quân_đội khi viết ba rách ông ba ma và đô na trăm vãi báo,1
đây có lẻ là của năm,0
lạy thím đuôi garena việt nam rồi còn sợ wed giả,0
anh ơi theo em nghĩ là đâu phải có mình anh phải xét_nghiệm cũng giống như đi bệnh_viện vậy phải chờ tới lượt chứ nhỉ làm như có mình anh vậy_mà đòi cái gì cũng nhanh mệt lồn quá,1
tùng sói,0
tùng hỏng,1
giong rua bắt lau nhé quá ong em anh,0
chương_trình quảng_cáo xin được bắt_đầu,0
bé phở một_chút của cậu rất chi là dễ_thương,0
thảm thiệt,1
xin video,0
tu kim khoa im chết mẹ đi,1
bị gì bị lắm thế,0
thật là phiền_phức toàn bọn ăn_không ngồi rỗi nghĩ ra lắm trò hành dân không biết bọn này có thuộc dạng nâng điểm vào ngành hay không mà chả nghĩ gì đến hệ luỵ dân phải ôm theo nhiều giấy_tờ phụ chứng_nhận gọn_nhẹ đâu không thấy chỉ thấy thêm phiền_phức mà thôi,1
lần đầu anh tôi,0
mày có lồn hả,1
tài duy lêu lêu tài không biết khánh phương hi_hi,0
đấu_tố trưởng phường công_an cskv chủ_tịch,0
dân_chủ ở đâu vậy các bạn à tên của nó là bảo_hiểm bắt_buộc mà,1
giác tôi đi thành_phố hồ chí minh nhé bác giết sài_gòn rồi,1
thằng quản_trị viên phản_động chỉ giỏi xuyên_tạc đường nối chính_sách của đãng và nhà lước bôi_nhọ các anh_hùng nực nượng vũ_trang nhân_dân hết đặt mình xe_đò thì đặt mình bưu_điện ném lựu_đạn vào chợ vào rạp hát pháo_kích vào nhà dân vào trường_học không phải là khủng_bố khủng mẹ gì hết phải gọi là đi nàm kách mệnh mới đúng,1
phúc lê,0
thoại trần nhà_quê,1
một thời nông_nổi,0
hoang_tưởng quốc_sư không,0
kia là bức tường toàn súng_ống đằng sau máy_ảnh stream,0
nhạt vãi lồn,1
mình cũng băn_khoăn cái này trước cá chết nhiều đéo màu_mè gì giờ cá đéo chết thì nước lại có màu nghi án đổ ít màu cho loang ra mị nhau rồi tối tối đi đổ ít nước gì đó cho cá ở đâu_đó hồ nào chết hàng_loạt để gây hoang_mang và phân táng dư_luận cái dmd,1
bóng_đá là rường_cột của đất_nước nhờ những trận bóng_đá này mới giúp được người dân việt nam quên đi nổi sầu việt nam_vô_địch địch vô,0
bóng già đeo vàng giả sửa như chó,1
nguyễn hữu thiện,0
là người_ta không đẹp bằng mình là người_ta xấu hơn mình,0
đĩ mẹ,1
ba_rọi béo mang nasus ra toàn thế_giới,0
nó mỗi thế thôi lũ lao vào chửi nó không ra con_người vãi lồn thật bọn trẻ,1
bông bùng tag vô hội tuyết bích luôn ớ,0
là mày thì mày định làm gì hả thằng quản_trị viên óc chó đánh bom đập thủy_điện của nó à,1
địt_mẹ thuyết_phục cái lồn,1
ghen ăn tức ở vừa thôi ngoài nói_xấu ra không biết làm gì à,0
dàn alstar của việt nam may_mắn lắm mới được cùng chụp hình cùng the shy top lane số thế_giới đến từ sa đéc chứ đùa,0
giang duy lu xu bu thích em nao,0
địt con_mẹ quản_trị_viên,1
sel slot cho đỡ căng,0
ảnh_hưởng cái cặc gì địt_mẹ chúng_nó bán chết mẹ nó rồi,1
trần dần nguyễn trong khi cô trong video chỉ đi con xe_hơi mấy chục triệu và là trong những thành_viên đa_cấp chứ không giàu cái chết mẹ gì,1
vãi lồn giả,1
update nặng,0
đụmámài,1
biết loạn vãi cả lồn,1
facebook linda la gi vậy mọi người,0
thang bong gia_ngao da cai lay mieng may nhu cai cau tieu vay do,1
đỉnh,0
mình hiểu nè mới biết you vì con sic sanh nay ai_ai,0
dân ngu cu đen thôi mà,1
giong ca lồn trong lang_fo,1
ở mỹ mà nhìn như ăn mài nhìn ghê quá,1
trường chán chả muốn nói,0
kiểu gì sống bằng tình_cảm_chả thắng,0
vậy ứng với thằng_cha này quá,1
rin tẹt_vậy,0
mệt chả buồn giải_thích nữa,0
địt cụ thằng quản_trị viên ngu như con lợn giỏi cái lồn mẹ nhà mày à giỏi sao không đi mà hack bọn khựa ý hack của quốc_gia làm gì địt_mẹ thằng quản_trị viên óc chó,1
em dậy thì thành_công quá mọi người khác nhau có mỗi cái mặt,0
cho,1
tại_sao phải vượt,0
thằng ca nào_phát_ngôn câu ngu vãi lồn bụi,1
chi có tim đươc linh loc nhơ đanh nhỏ đó dum em cái nhé,0
chào chu,0
may là sửa kịp,0
người bắc kỳ họ có khái_niệm hy_sinh đời bố cũng cố đời con đụng đến chén cơm nhà nó mà cầu_mong sao nó đi sớm hơn,1
đây là táo liên_quân_quản_trị viên ơi nhầm sang táo_quân năm nào cũng lèo trẻ_con vậy,0
chửi chết con_mẹ mấy thằng ngu đi,1
háo thắng ham vui câu nói dành cho ba_rọi béo,0
thằng quản_trị viên này muốn ăn chửi đây mà,1
quan_chức nhé nước lam gi co tien_ung ho chị co tien chon duoi dat thôi không gjam gui ngan hang so bị lô,1
chỉ sợ những người dùng não để trồng cây,1
may không biet nhuc ma may con lay chim nua nhuc quá,1
nguyễn quỳnh thi đà_nẵng nè,0
bảo tín đi du_lịch gặp con gì ngứa ngứa ở biển em đã sợ lắm rồi sao xuất_hiện con này nữa,0
chị ba vàng_ngọc mã,0
về việt nam chửa fre chính_phủ lo từ anh vậy ở nước_ngoài chửa bằng niềm tin à mà chả có con mà nào ở nước_ngoài chửa fre cho dân nước khác đâu,0
cùng ngành và bao_che cho nhau sao biết nó lạm_quyền mà xử_lý tôi ở tỉnh xa đi đến đây bị cảnh_sát của ông trưng_dụng phương_tiện rồi đợi ông trả xe ở đâu mất_mát đồ_đạc tài sảng xe bị đâm đụng hỏng_hóc biết_đâu mà bồi_thường tôi sẽ tiếp_tục hành_trình hay ngồi đợi ông quay lại trả phương_tiện luật mới trả lệ toàn nghĩ cách chộp giật,1
tiên_tri tao lao,1
mẹ làm ảnh_hưởng bon tao vãi lồn,1
tình_báo nằm_vùng,0
còn lồn này cái mỏ như cái lồn,1
thiếu tiền chị hiếu đéo trả bớt xạo lồn đi mày,1
phong_cách gây_sự chú_ý,0
anh có_thể bớt xạo cho dân_tình đỡ ghét anh đi,1
mu này tởm thật,1
biện_minh cái lồn,1
loạn vãi lồn,1
nó đã mất_công phạt thì phạt hẳn rảnh đéo đâu phạt làm gì mất_công vãi lồn,1
tin rat hay,0
nhóc lầy địt_mẹ trên mạng thì gáy khét vãi lồn em ạ ra đường câm như con chó,1
ba_rọi béo đúng là thật tào_lao lồn_vậy,1
ủa tôm_vậy,0
bài này như lồn,1
xin chào,0
lo trả nợ đi nhé mấy con,0
thỉnh_thoảng lại có địt con_mẹ nghe hay vãi lồn,1
hồ khang địt_mẹ câm mồm đi,1
đáng yêu ghê,0
nhìn không ưa miếng nào,1
đẹp đội_hình,0
thanh huyền đấy mình đi trước thời_đại rồi,0
chuong trinh sam lồn qu anh,1
hôm trước thấy bảo anh này xét_nghiệm lần đầu thấy kết_quả âm_tính mà nhỉ rồi xét_nghiệm lần lại dương_tính hay sao mà bệnh_nhân này lại lây được từ khach này,0
giàu quá trời mà nhà cha_mẹ anh_chị_em ở việt nam không có lành_lặn con_cháu nghèo mạt đi làm kiếm từng đồng từng cắt nghe mất ói quá con bóng nổ banh xác,1
vợ em mấy anh ơi em lớp trưởng nè,0
ba_rọi béo nóng quá,0
xin chào ba_rọi béo,0
de nhi nhé nuoc tim cach tran tri,0
hừm trời đã sinh ra tuấn tại_sao còn sinh ra tiệp hài,1
đúng rồi cố lên ️ ️,0
ủa rồi nào mới chịu hết_vậy,0
hazardous là cấp cực_kỳ nguy_hiểm_thằng giáo toang nguyễn khắc ngọc đâu vô sủa mấy câu tao coi,1
anh trong anh hay ăn thì để_ý vào,0
chú hùng và cô tư nhé thì ra là hư_cấu như nhân_vật bác ba phi,0
mình không california mun kết_bạn zalo voi châu kết_bạn mình nhe,0
ngu thì làm mất kệ cmn,1
có sổ hộ nghèo nên được miễn_giảm lỗi chính_tả nhé,0
thần_đồng đấy việt quá,0
nứng lồn số á ta thích chị trinh nhưng géc thằng tiệp vãi,1
anh độ đạp xe chất như nước_cất,0
võ thanh hiền có chứ bạn,0
hoàng,0
vân thuỳ tào_lao vãi lồn,1
loại này nên bắn đéo cần bịnh hay không,1
chúc bác trần dần thật nhiều sưc khoẻ để bảo_vệ đất_nước,0
đéo hiểu ai là bố ai là con trong cái gia_đình này mệt vãi lồn đến từ sói gaming,1
thắng được mày chui từ cái lồn cho ra nói_chuyện như thằng vô_học địt_mẹ ai nước với mày nhàu vô đây cắn bậy,1
cánh hoa đây,1
mất tiền của dân mua hoạ cho dân thiết_kế đấy không có vài thảm_hoạ giao_thông thì hơi phí hơn khủng_bố rất nhiều,1
mon nguyễn số điện_thoại_kìa,0
akatski akashi nói đúng với nói thật thôi chứ có gì đâu mà anti bộ anti đéo có não hay gì mà chuyện vậy cũng nói cho được,1
việc đéo gì phải nhường_nhịn quyền lại của mình bị xăm phạm mà,1
mẹ_kiếp công_lý của đồng_tiền,1
tụi tao là bò đỏ còn tụi bây là chó vàng nhé chó vàng lết thử về việt nam đi bò đỏ tụi tao húc cho lòi ruột,1
ông này diễn hài nói mua_vui cho mọi người mà đừng chửi ông ấy,0
cang ngay cang ghet tui tân hiệp_phát,1
tại_sao lại đọc vi rút vai rớt là gì vậy đọc tầm_bậy,0
mua ở đây nhé các ông,0
chưi cho nhiêu vô ơ đai loan nhiêu ngươi băc lăm đo con no đên cho may trân không cân quy lay đâu nhé,1
thực_ra cảnh_sát hồng kông rất hiền và biết luật họ không bao_giờ đàn_áp nhân_dân chỉ bọn côn_đồ mang danh công_an của bọn cẩu bắc kinh là bọn vừa quái_thai vừa mất_dạy để bảo_vệ chế_độ của chúng bọn công_an nó đàn_áp nhân_dân hồng kông xong giờ nó rút về bắc kinh nhận tiền rồi,1
bác_sĩ như_vậy thì sẽ được danh_hiệu anh_hùng liệt_sĩ mới đúng,0
sao anh độ sói không đóng video âm_nhạc của sơn tùng mtp nhỉ nó lại chả sang vãi lồn,1
học_trò của thậy ở khắp_nơi,0
hoàng xuân tâm mắc cưòi quá ha_ha bình_luận này thật hài_hước,0
phúc lê mày mới khẩu nghiệp á tao đọc bình_luận mà thấy rõ ai nói_chuyện sân si mất_dạy liền thứ đàn_ông mà nhảy_dựng dựng lên chửi trong khi người_ta góp_ý lịch_sự rồi nói người_ta dựng dựng mà không biết nhìn lại bản_thân miệng nói mấy từ như đứa thiếu giáo_dục không khá nổi d,1
thứ chúng_tôi muốn,0
đừng để thời_tiết lừa anh ạ,0
diện trần_vậy là người_yêu thích việc bác_sĩ này quá đời à,0
hệ_thống thủy lại yếu_kém cộng thêm khựa chơi bẩn bựa thì lụt_lội là điều tất_nhiên,1
chào vọng chị trang không nghe được câu_chuyện này,0
day la mot ong gia dien thôi dai ong co xau ho khong,1
thiên_đường,0
nguyễn quốc an nhìn như con đười_ươi,1
linh pham thi để con sắm cho mẹ cây,0
cáo từ,0
quả nhạc thốn đcđ,1
sống chậm đi các bro,0
phải việt nam_vô_số tham_nhũng lại vụ nữa đây sắp đại_hội gì đó,1
khổ_thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem rồi team lại đủ thứ buồn còn ngày_mai nữa mong các anh cố_gắng,0
thành phuong noi quá dung quá chuẩn và quá hay,0
quỹ đầu cằc nè mấy em,1
cánh hoa gì lạ lồn không nó vậy nè nguyễn mỹ diễm,1
nhị thắng ông anh chốt hạ câu lên top luôn vãi cả nồi,1
thà bợ_đít cộng_sản chứ không bợ_đít lủ chó chúng_mày,1
tưởng khỉ muốn chịt lúc_nào cũng được chứ hè với đông cũng chịt chịt đụ đụ với nhau đúng khung giờ bố đi nhậu,1
cộng_đồng mạng,1
phương linh mai anh trend đây nè hah,0
quân tâm anh_em có link xem chưa bao phê luôn anh_em ơi,0
lý thành_công phục cái máu lồn,1
cặc mày,1
chúng_nó ăn ghê vạy chứ đè đầu bắt tù ngay thằng nào dám dành ăn với nó cho_dù là bán phở,1
thầy sử lí pha này hay quá,0
cô này có quá_cảnh ở sân_bay inchen hàn quốc rồi mới quá sân_bay quatar mà_lại không thành_thật khai_báo tuần trước hàn quốc thành ổ dịch mà cô vẫn không khai_báo thì ra vô_ý_thức không chừa một độ tuổi nào cả chào vọng nhà_nước share thông_tin để né,1
quản_trị viên mày éo làm được cái chi mà tối_ngày đi vạch lá tìm sâu mà nói có tài thì bỏ facebook và làm gì đó thực_tế đi,1
vừa xài vừa sạc mất tay như_chơi,0
vũ_ngọc yến fanpage anh tớ đây ha_ha xem mấy vdeo trong fanpage ý,0
buồn thực_sự,0
quang minh xạo lồn vừa_phải,1
thương anh á quá sao chính_quyền không cho ông cách_ly ở nhà tang_lễ cho tiện nhang đèn hòm gỗ kèm nến lung_linh cho ấm_áp,1
hàng nóng,0
thuốc_lào đấy,0
trần tân kiệt đây là một lần thử sức với phong_cách mới mà lời nếu không bật đăng_ký thì hơi khó nghe thật nhưng mà bật đăng_ký lên lời vẫn rất hoa_mĩ và đậm chất miền tây nhé,0
lá lành đùm lá rách là ở đó tiền thuế người giàu đùm người kém may_mắn đó cũng là tư_tưởng của mọi đảng chính_trị thế_giới và điều nực_cười nhất đó là đảng cộng sảng nổi_dậy vì các tư_tưởng bảo_vệ người nghèo người kém may_mắn nhưng khi nắm quyền thì họ lật lộng việt_nam cũng có câu hay về những người đó quẹt mỏ như gà,1
hợp_lý,0
quá là hợp_lí,0
nói sao con linh nó không chửi điện_thoại lại chửi người_ta tục_tĩu,1
hề già,1
trần dần đã giác tôi lí_tưởng của đảng,0
tui nghĩ là xe merc sẽ có máy_ảnh hành_trình phía sau lưu lại xe nào quay được cảnh này tội cắt ghép video này là bôi_nhọ lãnh_đạo vu_khống xuyên_tạc chứ ít gì,0
nó bóng mà_sao đẻ được bạn,1
học anh ba có mà chớt,0
em nói_chuyện có duyên quá em,0
ê lũ ducanger vào xem thành_tích chết mẹ ngày_xưa này,1
đón tết tây sớm nè các bạn,0
chán luôn,0
phan thị mỹ dung,0
súp rồi nhớ giữ lời hứa năm xưa nhé thầy,0
thằng quản_trị viên chắc theo công_giáo nên suốt ngày thiên_đường,1
hay quá aba ơi thưởng cho cái thơm má nè,0
ơi địt_mẹ địt háng ra đọc hết cái bình_luận thì đau cả cứt,1
trend như con cặc cũng đi đú,1
duyên mà thật_thà quá yêu cô,0
bán linh_hồn và não cho quỷ rồi thất_vọng làm gì,1
tưởng anh lên_tiếng gì chứ hoá_ra giữ thể_diện à đúng là người hay nói triết_lí thì sống như vẫn phải nói là dạo này anh lọt top show chart chỉ sau du_khách hàn quốc thôi ạ,1
nguyễn châu gia_bảo giờ có cho vé fre tui cũng đéo đi đâu hết tụi này bị điên hay gì á chứ người thường ai mà ngu động_trời như_vậy,1
vậy là ngay gần nhà mình mà có những kẻ tồi_tệ vậy sao hại người sẽ thành hại chính mình thôi,1
huỳnh đạt ha_ha,0
mình ở thành_phố hồ chí minh ai biết trung_tâm nào dạy tiếng hoa tốt tốt chỉ mình với học lẹ không thì không kịp ',0
em đang học xem lén thầy và cái kết về nhà xem luôn,0
tàu khựa tào_lao,1
giữa hàng bao_nhiêu người fan cứng như thế này thì chắc là mất huhuhuhu thật buồn nhma cũng hy_vọng,0
bênh bênh cái lồn nè hi_hi,1
từ giống nhau ák bạn tùy địa_phương tùy người dùng thôi,0
tâm ngô em không thích ăn con này nướng lên ăn có mùi khét khét không ngon,0
địt con_mẹ tướng mà giờ chơi loto để hy_vọng vãi cả,1
tùng sói thích ghe người_ta có ảnh ọt là vui rồi,0
tặng anh cả bông hoa đấy,0
con chó dư_luận viên cho hay,1
vãi lồn anh_em nhà ông độ đông thế_cơ à giống nhau y_sì,1
vậy trước giờ là con bóng long xiên,1
nghĩa_là vào đây thì cần lồn gì phải nói_chuyện lịch_sự hả quản_trị_viên,1
hải_yến đéo care bình_luận ăn máu lồn à con điên,1
ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù quan_chức ở tù cũng sướng có trà bưng nước rót ở phòng riêng người_nhà vô chơi thoải_mái,1
thế giờ quản_trị viên có chỉ được tui xem nhà_nước này có chị gì mặt tốt không có mới sợ đó,1
bớ người_ta tư_bản hùa bưng bô tung_hô cộng_sản,1
còn câu nào khó hơn không,0
thương anh mong anh chết sớm cho đất_nước bớt đi một loại phân,1
đạt chân có vẻ nuột nhưng tay kìa,0
thuy anh quá được ý chứ,0
chán thầy,0
vấn_đề sang đấy làm được cơm_cháo gì hay lại ăn_bám trợ_cấp làm nail với culi như cái đám đu càng thọt mà ra_rả kêu gửi tiền về nước nghe to_tát quá hi_hi,1
ơi địt_mẹ,1
con này không bị mới_lạ may mà về sớm đấy,1
linh pig trend đó,0
bán còn đến nói xạo nói ngu còn nói cho to lên_mặt dạy_đời bán hàng dễ_thương mồm mày ngày thường ăn phải gai tre nên giờ tối lại xạo lồn à_vậy,1
nguyễn văn nhã kệ bạn đi bạn mệt lắm,0
nhóm nhảm lồn chuyên soi_mói đời tư người khác câu thích,1
bị địt,1
đi sau việt nam hàng thập_kỉ,0
cô siêu dễ_thương,0
địt_mẹ ads phản_động nhé các bạn cộng_sản đói là thích các bạn ấy làm thôi,1
