Unnamed: 0,Free_text,Label_id
1555,ghê_vậy bình_luận,0
1556,công_nghiệp giải_trí hàn_quốc áp_lực lắm cường_độ công_việc kèm bê_bối tình_dục,0
1557,chúc_mừng hài rap việt wowy,0
1558,thi_đấu niềm vui bóng_đá nghệ_thuật tinh_tế đẳng_cấp thống danh_hiệu,0
1559,máu côn_đồ phút lầm_lỡ đời ngồi_tù,1
1560,đoạn jen già quá_xá,1
1561,xăng giá hàng_hóa xăng giá_cả đứng yên xăng giá_cả hạn_chế điều_chỉnh giá xăng,0
1562,tỷ tỷ mua bất_động sảng nhà_đất tỷ suy_nghĩ đầu_tư lãi_suất ngắn kinh_doanh đầu_tư cổ_phiếu tiên mã ngân_hàng công_ty công_nghệ mua bất_động_sản mua khu_vực giáp long an kinh_tế khu_vực miền tây dự_án cao_tốc hướng khu_vực miền tây,0
1563,uefa phép khán_giả sân puskas budapest đức tây ban d,0
1564,nghỉ học đình_chỉ mấy học_sinh nghỉ biện_pháp lao_động công_ích trường dọn vệ_sinh dọn vệ_sinh trường có_nhân_viên vệ_sinh giám_sát hướng_dẫn,0
1565,mẹ nội ngoại mẹ ớn món lắm,0
1566,di_đà phật,0
1567,xấu hình_ảnh đạp xe tuân_thủ luật giao_thông,0
1568,câu mua,0
1569,thương tường đổ chết học_sinh,0
1570,xe mỹ hồn hàn đừng mua chả nhận_xét xe ngon xe mất_giá thị_trường,1
1571,atrage đi at khoản biển tỉnh chạy kiểu_dáng đẹp hàng nhập thailand mua vios mt,0
1572,ấn_tượng hồ tình xuyên,0
1573,ca_khúc tủ học trung_học dòng sông băng mãi_mãi tình_yêu ca_khúc đan trường đôi mắt đi hồng tặng mẹ trăng vỡ thời thanh_xuân nhạc bo thần_tượng,0
1574,trẻ_em búp cành,0
1575,thương_trường chỗ giấu kín mức_độ nghiêm_trọng,0
1576,đọc tựa đề tưởng cá_mập trắng xử đẹp cá_voi coi hóng video dè công_nhận nhân_viên cứu_hộ viết vững tim,0
1577,mật_độ xây_dựng khu đường dày giao_thông tê_liệt nhiễm không_khí môi_trường ngoại sống sướng,0
1578,mua tiền mua thuê thuêsao giá chủ đầu_tư ôm ôm tiền lãi ngân_hàng bể chờ hehe,0
1579,hổng thị_trường chuộng công_nông,0
1580,thi thi thi mãi chứng_chỉ cảnh,0
1581,đầu_tư vàng ổn,0
1582,giai_đoạn đời gu âm_nhạc hồi ten nhạc trẻ sôi_động già bolero êm_ả một_chút hát tùy tâm_trạng nhạc hoàn_cảnh tự_nhiên kiểu buồn cảnh vui suy_tư_tình_yêu tan_vỡ không_lẽ nhạc đám_cưới hát dở tâm_trạng tùy,0
1583,chúc_mừng cố học giỏi đạo_đức,0
1584,bọn dã_man người_ta chạy truy giết tận di_đà phật,1
1585,hlw thành phim tuyệt cú_mèo,0
1586,xe trừ thùng tôn di_động,0
1587,nhà_vua buồn_rượi ' wakanda forever,0
1588,ăn_tiền bảo_hiểm công_ty bảo_hiểm đóng_cửa phá sảng ',0
1589,hai vợ_chồng viện khánh hòa vợ thai tuần thai kỳ ăn_uống đầy_đủ đi ăn_chay ăn_chay mua rau triệu thực_phẩm tươi chế_biến thực_phẩm chế_biến sẵn mạng rước_họa thân,0
1590,mặc áo sơmi quần_jean brioni cảm_giác khác_biệt xứng_đáng tiền,0
1591,vốn tỷ đồng doanh_thu triệu vnd lãi_ròng làm_chi trà sữa khỏe,0
1592,đọc người_lớn đánh trẻ_con ghét trường_hợp cha_mẹ bạo_hành_chính con_ruột tha_thứ,1
1593,mẹ sanh cơ_thể lành_lặn đầu_óc bình_thường may_mắn đi chẳng dám than_thở trách cha_mẹ chi,0
1594,quê mày trường_hợp tòa người_ta chia công chăm_lo ông_bà già hưởng chia,0
1595,kia soluto at deluxe giá niêm_yết đồng,0
1596,nghiêm răn_đe kẻ kẻ sẵn đầu_tư,0
1597,chào hai con_gái học lớp lớp tiểu_bang phát thưởng hiện điện_thoại học,0
1598,tiền tiền mua đất,0
1599,vật cảm_tính đôi_khi nhạy_bén con_người tấn_công nguyên_nhân sâu_xa con_người khắc_phục cố_tình sửa căng lưới biện_pháp tạm_thời chữa gốc,0
1600,bọn trẻ hatrick tuyệt hoi thống bàn thắng_vậy,1
1601,lý_thuyết bayern bà_xã vòng bảng mồi ngon nuôi béo thịt tứ_kết đẹp ghi_danh sử_sách,0
1602,đánh bùm bùm mềm chúc sức_khỏe hai cụ,0
1603,trưởng_phòng pháp_chế hiểu_biết pháp_luật kém rắp_tâm nhái nhận_diện vi_phạm người_ta bắt,1
1604,khúc ruột miền trung thương lắm,0
1605,đừng kiểu nhân_viên gọi tư_vấn lẽo nhẽo tài_xế đường lái_xe tập_trung_cao_độ gọi tư_vấn vân vân vay kịp đóng lãi kiểu làm_ăn điện_thoại khách_hàng gọi suốt goi làm_phiền nhát nửa tiếng từ_chối khéo lát gọi cúp ngang gọi bất lịch_sự,1
1606,gương_mặt thông_minh cảm_nhận đằng chúc thành_công đường học_tập mai_sau tài_giỏi giúp_ích gia_đình xã_hội mong mạnh_khỏe hiện_thực_hóa giấc mơ,0
1607,sinh_vật khổng_lồ hiếm_hoi,0
1608,trang cảnh_sát giao_thông dot việt nam góc tra_cứu phương_tiện vi_phạm điền hướng_dẫn kết_quả chúc_mừng,0
1609,lỗi quản_lý chất_lượng sảng phẩm trực_tuyến không_trách dân trách trách cơ_quan_chức_năng vụ thể kiểm_tra chất_lượng sảng phẩm trực_tuyến cớ,0
1610,mua xe trừ toyota,0
1611,mày giải giao_hữu,0
1612,mẹ mong yên_ổn ấm_áp,0
1613,nông_thôn nuôi mèo bắt chuột nuôi độ thịt thủ_phạm đa_phần thôn_xóm bẫy nạn chuột hoành_hành dám chết nhiễm,0
1614,mong_muốn kẻ mong vứt đi tội_nghiệp bé nhầm nam_mô di_đà phật,0
1615,đẹp ngon,0
1616,cầu_thủ chuyên_nghiệp thi_đấu mou cubgx thành hậu_vệ,0
1617,đáy mua giá,0
1618,giá nhân_công di_dời đi trung quốc quy_luật thị_trường áp_đặt chính_trị,0
1619,địa_phương tuyên_truyền thu_hồi thực_phẩm chứa_chất cực độc dân đọc báo,0
1620,trận juve ronaldo hôi pen kiếm,0
1621,tự_ý_thức lệnh cấm,0
1622,con_người tuyệt_vời,0
1623,vầy fan cuồng pep u_mê lắm,0
1624,chào vọng chiến_thắng bầu_cử,0
1625,chạy dịch_vụ soluto deluxe tự_động nội_thất ghế da rộng ghế nỉ bám bụi nóng bí,0
1626,vui trọn,0
1627,á_hậu thuỳ dung xinh váy tiểu vy lương thuỳ linh đẹp,0
1628,chân đẩy bệnh_nhân chỏng đầu đất,0
1629,lái ma_túy đâm chết tù,1
1630,bmw cải_tiến nâng_cấp cảm_giác thoải_mái an_toàn khách_hàng xem_thường khách_hàng trung_thành cuồng cỡ mặc_dù thùng tôn ọp_ẹp,1
1631,hiệu_quả phố buồi viện hình_thành phố tây quen phố nguyễn huệ tổ_chức sự_kiện thu_hút đông_đảo dân trung_tâm phố lê hàm nghi chấp_nhận thành vòng kín kết_nối nguyễn huệ phố đồng_khởi thi sách thái văn lung hiệu_quả đồng_khởi chủ_yếu trung_tâm thương_mại nhà_hàng khách_sạn văn_hóa phố đi gắn liền quán gia_đình vỉa_hè hàng rong đông vui tiếp_cận chọn_lựa thu_nhập bình_dân văn_hóa đặc_trưng phố đi thế_giới đơn_thuần đi đứa trẻ mua món thái văn lung thi sách trông lạc_lõng vòng kết_nối tâm_lý đổ đông vui trung_tâm nguyễn huệ đường thu_hút lạc_lõng hội_chợ chợ xuân khu trái đường riêng_lẻ khô đông tham_quan đi thuận đường đi mệt tâm_lý thuận đường đông vui,0
1632,cố việt nam đất_nước chiến_thắng,0
1633,arteta trả_lời gọn rõ_ràng thông_minh arsenal tương_lai đấy thập_kỷ chứng_kiến tài lớp huấn_luyện_viên bao_gồm lampart arteta pirlo cửa solsa mu solsa cỡ tầm thành_công david moy,0
1634,chủ_quan thế_giới dịch,0
1635,nữ diển viên nước_ngoài yêu tài_năng nhân_ái tuyệt_vời,0
1636,đi đô_thị gọn đỡ tiêu_hao nhiên_liệu,0
1637,giới trẻ nghiện điện_thoại mục_đích phục_vụ học_tập ý_thức kỉ_luật mấy quan nghỉ học_sinh,1
1638,mỹ chứng_minh nhân_dân hộ_khẩu sống mỹ id social dân rắc_rối việt nam hộ_khẩu chứng_minh nhân_dân hầu_như lắm báo việt nam sở_hữu chứng_minh nhân_dân trở kẻ xấu dụng chứng_minh nhân_dân trục việt nam trở bàn_tay đừng trách quản_lý giấy_tờ lỏng_lẻo,0
1639,cập ướp xác ngàn khoa_học hồi_sinh,0
1640,bầy cá_voi sát_thủ mập xác_định ông_bà may_sao thịt,0
1641,tổng_thống trump tinh_thần tràn_đầy năng_lượng lạc_quan ngài hồi_phục nhanh_chóng đua biden,0
1642,suy_nghĩ thiên_đường,0
1643,tài_xế xe_bồn ben cont tải việt nam nhường đường chịu_thua xe tỉnh đi cánh tài_xế đua chuyến tai_nạn khổ dân khổ gia_đình sống ích_kỷ kiếm có_hậu,0
1644,fadil xe cứng_cáp trang_bị an_toàn,0
1645,chúc_mừng,0
1646,lắm,0
1647,đồ chay tâm món chay làm_chủ_yếu ăn_chay tu tâm dưỡng chủ_nhân món tâm chia buồn thương_hiệu,0
1648,lớp trẻ coi thoại điện_thoại đi ngủ điện_thoại nội_dung giúp_ích trẻ trẻ động điện_thoại hại kỹ_năng sống kỹ_năng giao_tiếp trầm_trọng,0
1649,vinh_dự sinh thời_đại chiêm_ngưỡng đá,0
1650,chúc_mừng bao sóng_gió đứng cup,0
1651,quy_đổi tình_thương cha_mẹ tiền hậu_quả sòng_phẳng tiền,0
1652,đọc báo hài câu,0
1653,món ngon thỏ vày cầy tơ,0
1654,cuộc_đời thi thành_công,0
1655,chạm món yêu,0
1656,bay khuyến_mãi liệu hơi chậm,0
1657,hình gtđb phát_triển kèm đô_thị xanh đẹp thắc_mắc hầm chui cong quẹo một_chút,0
1658,tuyệt_vời,0
1659,bình_thường sập khai_giảng sập,0
1660,nhốt chó phòng trộm chó,0
1661,việt nam dập dịch chỉ_đạo hợp_tác dân chào vọng chứng_minh khả_năng đối_phó tình_huống nguy_hiểm đầu_tư nước_ngoài dịch_chuyển đầu_tư việt_nam,0
1662,bố_mẹ hàn đừng con_cái đi đường nghệ_sĩ gương đi đường cứng_rắn,0
1663,tuần mẹ lỡ phòng_khám nạo phá hđ tiền lương_tâm đọc đau_lòng thương bé_con mong mạnh_khoẻ sống đời bình_an,0
1664,smartphone điện_thoại thông_minh thu máy_tính kết_nối internet ủng_hộ phép học_sinh thiết_bị thông_minh từ_điển bách_khoa điện_tử học_tập lưu_ý phép giáo_viên trường_hợp ví_dụ câu giải_đáp khoa_học phép_tính văn lịch_sử địa_lý cần_thiết nâng cao_kiến_thức khoa_học,0
1665,bé rưỡi đi học ba_lô giá tô,0
1666,khâm_phục học,0
1667,phụ_huynh bảo đi học kịp con_em ham tiếp_thu chậm ra_hiệu sách mua bộ_cánh diều bé làm_quen người_ta học học,0
1668,ảnh ý_nghĩa,0
1669,chương_trình chăm thế_giới động_vật,0
1670,bảo_hiểm nằm viện thanh_toán khó_dễ sốt co_giật đi cấp_cứu xet nghiệm nguyên_nhân hạ sốt xong theo_dõi bảo nguyên_nhân đơn thuốc cấp_cứu tiếng nhập_viện giấy viện cầm_hóa đơn đi thanh_toán bảo_hiểm y_tế đòi giấy viện mời cầm_hóa đơn bảo_hiểm đòi đơn thuốc mời go mua bảo_hiểm thanh_toán cay_cú đi,1
1671,mua xe trung quốc mua xe giá rẻ mua xe hàn_quốc tạm ôm xe mệt,1
1672,ma_túy án chung_thân hợp_lý nghiêm_minh sẻ kịch khung tưởng_tượng đâm nạn_nhân nhát kiểu tự_vệ chính_đáng phạm_tội tước_đoạt mạng sống cửa khóa kích_động khai công_an bình tỉnh gọi cấp_cứu gọi điện_thoại kích_động công_an trốn đi không_đâu vết truy bắt hung_thủ bản_án hợp_lý,0
1673,trẻ_con hiếu_động tí tuổi_đầu cắn người_ta dạy_dỗ quý phụ_huynh cha_mẹ gương con_cái noi,1
1674,tội hiếp_dâm xử,1
1675,đau_lòng lỗi khai_giảng trường mãi_mãi,0
1676,mặt trông xinh trai ghê gái mê lạ,1
1677,đừng lo phượt thủ chuyên_nghiệp,0
1678,sevila đi vuốt râu cắn móng thua tiếc chuyến thua,0
1679,chặn_đứng ca tử_vong thành_công ngành y việt nam kinh_nghiệm đúc_rút bài_học quý điều_trị ngành y việt nam,0
1680,chúc chiến_sỹ mạnh_khoẻ,0
1681,thiên_tài hôi pen cules,1
1682,nhật đức đắt rẻ,0
1683,đau_đớn,0
1684,vui kỷ_niệm,0
1685,vụ loài vụ,0
1686,sốt canh nấu chín thịt kho mặn vi_khuẩn món nguyên_nhân tiêu_chảy độc bầu_bí hiếm trái mềm vị đắng cucurbitacin tiêu_chảy vi_khuẩn chứng buồn ói tiêu_hóa,0
1687,đau_xót đi học nạn chia buồn gia_đình cháu,0
1688,chúc_mừng mesi cúp,0
1689,sinh miền bắc ca_khúc xứ quảng xứ nghệ_thấy tình_cảm,0
1690,đà_nẵng ca dương_tính,0
1691,chia động ạem lắm nóem,0
1692,tham đau quê đi chồng ly_hôn cất mẹ vườn cha_mẹ con_gái lây chồng chồng tham cực chẳng tòa kết_quả chia đôi tình_nghĩa anh_em,0
1693,kim_tự_tháp cập hình_học không_gian đáp_án,0
1694,bay nhiên_liệu động_cơ hỏng lóc xoáy chim đâm trụt rút ngất bay oxi thở lái sai đâm chướng_ngại_vật trúng tên_lửa xd giải_pháp tương_lai lồng che_chắn al lái điều_khiển khả_thi,0
1695,ý_thức dụng đi đoàn dám vô_tư chạy đường,1
1696,bản_vẽ thi_công cổng sai_phạm,0
1697,tỷ mua thuê giá lãi vốn dòng tiền tỷ lựa_chọn tiềm_năng tăng_giá mua kinh_doanh bất_động_sản chỗ mua mua bất_động_sản,0
1698,bánh trung_thu truyền_thống bánh trung_thu bánh tưởng bánh_bao bánh con_cháu bánh truyền_thống tuổi_thơ bánh đẹp gọi bánh trung_thu kém,1
1699,ảnh xong đọc bình_luận chê người_ta đẹp con_gái chê con_gái xấu,1
1700,thời thế_hệ thị_hiếu âm_nhạc bảo gái yêu bad boy,0
1701,chẳng ba_lô usd,0
1702,chúc bác_sĩ mạnh_khỏe,0
1703,gia_tộc gốc hoa,0
1704,phân_tích tác_giả,0
1705,uav tự_sát nhiệm_vụ nhiệm_vụ hệ_thống phòng tầm,0
1706,cháu ngoan lắm gia_đình gọi toàn tắt điện_thoại,0
1707,chứng tổng_chiều tồn_tại tổng chiều tồn_tại trường_hợp tồn_tại lời_giải bài_toán,0
1708,kỉ_luật tình_huống tự_phát côn_đồ thử_hỏi tình_huống công_an ngăn,0
1709,chết tức_tưởi gia_đình nạn_nhân sống khổ_đau mác hụt_hẫng tù sợ chi tiếp đi nghỉ_dưỡng,1
1710,trách_nhiệm cơ_quan khả_năng công_an thiệp,0
1711,cầu cát lái hoài cầu nhơn_trạch cầu nhơn_trạch bất_động_sản sắp_sửa dậy sóng hạ_tầng giấy,0
1712,chương_trình nhà_trường giáo_viên dạy sai chương_trình học lớp khóc chương_trình tuần thi đan mạch vẽ tô mơ_ước vẽ hà_nội học đọc đọc trơn học viết viết câu dài_dòng bức_xúc,1
1713,voc loài leo_trèo lưới mày ngăn trèo,0
1714,that nguoi kiêm miếng de vật bắt vật đe_ăn mot cach de dang,0
1715,tù mạng,0
1716,morning nhập chạy ổn sedan thử cruze,0
1717,li_hôn phụ_nữ thiệt_thòi vẻ hoài lâm ngược_lại,1
1718,bình_luận phân_tích tổng_hợp sâu_sắc tác_giả,0
1719,nguy_hiểm chống_trả,0
1720,huyền_thoại huyền_thoại,0
1721,câu dữ_liệu câu trả_lời hợp_lý gia_đình bao_gồm trẻ_em to,0
1722,miền tây xong cao_tốc phát_triển du_lịch tuần miền tây nghỉ_ngơi ngán khoản đi_lại,0
1723,đa_số ảo tăng_giá_trị cổ_phiếu sảng phẩm gia_tăng kinh_tế,0
1724,mấy mùa dấu yêu đan trường dễ_thương gợi học_trò,0
1725,trẻ già mấy bánh,0
1726,phát_triển muồn quy_hoạch tổng_thể lâu_dài sâu_rộng mặt sức_khỏe môi_trường văn_hóa đạo_đức tốt_đẹp việt ngàn,0
1727,chúc_mừng mesi vui trở_lại đầu tuần vui_vẻ fan bóng_đá,0
1728,hành_hạ,0
1729,hậu_quả vô_cùng to_lớn suốt cuộc_đời cháu bé chủ chó bồi_thường thỏa_đáng,0
1730,chỗ chỗ mua xe mua xe cũ,0
1731,thiết_thực,0
1732,thế_giới động_vật thi hoa_hậu hơi tò_mò cá xấu cá_trê quay_phim,0
1733,kịp tui học đuối,0
1734,tuyệt_vời cố cú đi,0
1735,kiểu cấm lái_xe vĩnh_viễn coi_thường tính_mạng chờ hắn gieo hoạ,0
1736,cô_giáo kia bảo_vệ trẻ lưng phụ_huynh kia trút giận,0
1737,hậu_quả khai_thác nước_ngầm sụt lún bê_tông đô_thị_hóa,1
1738,tranh_luận chẳng cãi_lộn tay_đôi sân_khấu chẳng nội_dung đi chiều sâu,0
1739,túi_tiền tầm triệu xe sedan ưng_ý suzuki ciaz giá lăn bánh triệu thiết_kế hiện_đại đẹp sang_trọng tiết_kiệm nhiên_liệu động_cơ bền_bỉ nhược mất_giá xe cũ phụ_tùng thay_thế khan_hiếm nisan suny xt q giá lăn bánh triệu thiết_kế hiện_đại đẹp sang_trọng tiết_kiệm nhiên_liệu động_cơ bền_bỉ nhược mất_giá xe cũ phụ_tùng thay_thế khan_hiếm mitsubishi atrage ful giá lăn bánh triệu thiết_kế hiện_đại đẹp tiết_kiệm nhiên_liệu động_cơ bền_bỉ nhược mất_giá xe cũ phụ_tùng thay_thế khan_hiếm toyota vios giá lăn bánh triệu thiết_kế đẹp cân_đối tiết_kiệm nhiên_liệu động_cơ bền_bỉ xe cũ mất_giá phụ_tùng thay_thế giá rẻ nhược chê thùng tôn hãng xe nhược đẹp xấu xe đẹp ưng bụng mua mua xe hãng xe nhật nêu gia_đình đi khuyến_mãi đi khuyến_mãi bảo_trì bảo_dưỡng tai_nạn ngập xe hư_hỏng thay lọc gió lọc dầu lốp linh_kiện lặt_vặt rẻ_tiền yên_tâm mua xe,0
1740,công_an đảm quyết_đoán giàu tương_trợ ngã mũ khâm_phục đại hiệp lảo,0
1741,đọc báo tv trời,1
1742,atrage soluto ổn thiết_kế cục máy đi lâu_dài,0
1743,đọc xúc_động tình đẹp,0
1744,đi gửi ngân_hàng lãi đất giai_đoạn covid làm_giá đất đi ngang mua đợi tình_hình_thế_nào giá vàng biên_độ phòng_thân đầu_tư chứng_khoán,0
1745,hy_vọng thắng_cử vẻ nhọc_nhằn trump,0
1746,không_chừng gary nevile,0
1747,ngã tư công_nghệ_cao kẹt xe quên lối,0
1748,diễn_viên quốc tuấn tuyệt_vời chúc hai bố mạnh_khỏe hạnh_phúc,0
1749,chức_trách cấm kinh_doanh thịt chó đi,0
1750,kẻ bất_bại đêm dự nghiêng bayen thắng tỉ_số tái_hiện kì_tích đối_phương thiên_tài,0
1751,già cô_đơn đi bà_con dòng_họ bạn_bè con_cháu lần_lượt đi sống ý_nghĩa hic,0
1752,chúc gia_đình khỏe cháu bom album,0
1753,sân quyền khác_biệt arg,0
1754,người_lớn đánh người_lớn tội hình_sự người_lớn đánh trẻ_em tội xử côn_đồ nghiêm cô_giáo phân_xử đứa con_nít phân_xử côn_đồ được_việc côn_đồ lớp_học lỗi hiệu_trưởng hệ_thống bảo_vệ trường cô_giáo trách_nhiệm,0
1755,cảnh hạn_hán xót_xa rừng đầu hồ hòa kênh mương thủy,0
1756,tiền_đạo ghi_bàn trung_bình bàn chấn_thương đóng_góp to_lớn ta,0
1757,kẻ_cắp bà_già khâm_phục cụ chúc cụ mạnh_khoẻ,0
1758,vợ tiêu hoang,0
1759,phim phù_thủy,1
1760,tuổi_trẻ tài ăn_nói khiêm_nhường làm_việc huấn_luyện_viên quyết_định tập_luyện chăm_chỉ cố_gắng tận_dụng,0
1761,arthur sai su thỏ giá rẻ sai quản_lý yếu_kém đường đồng_hương hà_lan đi nửa_mùa huấn_luyện_viên lên_đường,1
1762,chia buồn,0
1763,kiểm_tra áp_lực hoc thi trươc kia kiểm_tra gỡ lỡ gỡ_gạc ngoại_ngữ áp_lực học_sinh nghèo giáo_viên công_việc vất_vả chấm nhận_xét cắt phụ_cấp chấm giáo_viên đừng bắt giáo_viên cực lương nguy_cơ,0
1764,đại_học đậu tốt_nghiệp học đại_học,0
1765,sung_sướng lắm tiền hàng_hiệu hàng bình_dân,0
1766,fan trump chấp_nhận tranh_cãi tốn,1
1767,cay tiền toàn vợ xài quỷ nổi phận trai khổ lắm,0
1768,úc chấp_nhận đóng biên_giới chấp_nhận thiệt_hại bảo_vệ an_toàn tính_mạng dân úc,0
1769,quê_hương nuôi sống ngàn đời,0
1770,giai_đoạn robot chiến_đấu thay con_người hồi chiến_tranh cảm_giác robot khái_niệm xa_vời robot hút bụi chạy quanh con_người phát_triển vũ_khí hủy_diệt lớn_khoáng sảng tài_nguyên không_gian hợp_tác khai_thác chằm_chằm tài_nguyên trái_đất,0
1771,tận diệt tệ_nạn ma_túy khó_lòng trường_hợp,0
1772,lý_thuyết chẳng kẹt xe,0
1773,tầm tiền fadil chuẩn chạy cao_tốc đôi_khi ngộp xe cố chút eco sport thỏa_mãn,0
1774,bò bison trâu việt nam khóc thét,0
1775,dễ_thương hy_vọng phát_triển,0
1776,lớp học cận khổ_thân học,0
1777,phố đi huyện địa_phương thiết_kế đa_dạng phong_phú hấp_dẫn tư_nhân đầu_tư,0
1778,thắc_mắc bài_tập toán câu cháu đọc đề_bài cháu kiểu,1
1779,đồng_phục trang_phục phim kinh_vậy_thế,0
1780,sinh nghề tử nghiệpnam mô di_đà phật,0
1782,hạnh_phúc,0
1783,tưởng con_người lừa_lọc ngờ tinh_quái kiên chì,0
1784,cám_ơn vnexpres,0
1785,lái_xe lơ_mơ lỗi cảnh_sát giao_thông tuýt thông_báo lỗi sai làn y_như_rằng,0
1786,cá_trê hơi lạ nâng thẳng đuôi đàn_ông,0
1787,khe hở giao_dịch ngân_hàng an_toàn đối_tượng mắc oán nợ_nần,0
1788,bão trời miền khô_hạn miền trung việt nam cạn sông mê công lũ biển_hồ lũ miền tây nam thái lan cấp_cứu khô_hạn nam môi di_đà phật,0
1789,hy_vọng thành_phố thủ đức ra_đời quyết_sách hơi tầm nhìn_xa đền_bù giải_phóng mặt bàng tốn_kém thảm_hoạ google maps đường cây_xanh khu phú mỹ hưng trung_tâm đường hẻm rộng hy_vọng thủ thiêm ổn tàm_tạm mở_rộng mấy tuyến quy_hoạch thảo điền đẹp chết tắc mong thành_phố thủ đức mạnh_tay quy_hoạch mở_đường hẻm thủ đức dần tân bình gò váp chán lắm,0
1790,ca nhiễm_bệnh_dịch ncov dừng,0
1791,đừng đi vết xe_đổ si lùn đẩy đi câu lạc_bộ,0
1792,giải_thích hộ lane rẽ xi_nhan lane lane rẽ luật quy_định an_toàn lane,0
1793,áp_dụng điều_tiết giao_thông hiệu_quả to_lớn,0
1794,đeo khẩu_trang cẩn_tắc vô,0
1795,mong nạn_nhân hồi_phục công_ty,0
1796,tưởng bắt báo mẹ thả,0
1797,bệnh tiến_triển hiện_giờ gọi lạc_quan dấu_hiệu thở vi rút tấn_công phổi nguy_hiểm,0
1798,phương_pháp chứng_minh năng_lực giỏi chia_tay thay liên_tục tai_nạn chào,0
1799,nút thắt tiến_độ xây_dựng cầu_đường học phát_triển giải_quyết công_việc giao_thông nội_đô khu_vực kéo_dài rút hoàn_thành chủ đầu_tư tiến_độ nhà_thầu đáp_ứng bôi dân đi nút vất thi_công,0
1800,nhân_cách tuyệt đẹp diễn đỉnh_cao cực_kỳ ngưỡng_mộ mê_mẩn keanu dicaprio,0
1801,hiểu_biết dòng nhạc chất giọng ca_sĩ song ca giai_điệu hát hoài lâm thể_hiện ca_khúc,0
1802,diễn_viên đa_số màn_ảnh đời na_ná,0
1803,chúc đmx phát_đạt nhập hàng feroli,0
1804,việt nam tụt sâu bảng xếp_hạng,0
1805,đi thạnh giết đi côn_đồ côn_đồ súng nuôi đi,1
1806,tiếng chuông cảnh_tỉnh hoa,0
1807,nhầm chính_xác bộc_lộ quan_điểm đơn_giản quyền_lực giấc mơ thưa trần văn phung nêu dẫn_chứng mỹ suy_thoái mỹ xứng_đáng quốc_gia mỹ nói_suông mới_lạ,0
1808,đọc sảy đau buốt ruột con_gái tầm hình_dung cảnh đau_lòng,0
1809,đâu_đấy đời xe đi mua mấy xin_lỗi chê đi dòng sướng atits đừng mấy vios city acen,0
1810,ảnh suy_ngẫm đối_diện kia cuộc_sống hoa_lệ bờ sông đánh_bắt cá mưu_sinh thế_giới sống,0
1811,chiến_lược linh_hoạt tiếp_cận chở chở hàng_hóa dịch hãng nằm trục bay đông sôi_động nối chuyến đẹp sân_bay hub quá_cảnh số_lượng đông đài loan eva china airlines seoul korean air asiana airlines chuyến bay mỹ canada đa_phần dừng nối chuyến hongkong narita nhật_bản,0
1812,hy vong khống_chế covid,0
1813,màu mắt da tóc chuẩn_xác,0
1814,hỏng vặt tiết_kiệm xăng atrage lựa_chọn xăng đi cẩn_thận xe_hơi mỏng an_toàn,0
1815,ca nhiễm vui_mừng chúc_mừng việt_nam,0
1816,mong bình_phục trở_lại hại xưa,0
1817,bayern gợi ký_ức hành_động cố_ý,0
1818,cơ_sở hạ_tầng vượt_trội hệ_thống thông_tin đứng hàng_đầu thế_giới mạng_lưới công_nghiệp phụ_trợ đáp_ứng đơn_giản cao_cấp thử phí ship hàng hàng đại_lục việt nam hàng,0
1819,chất_lượng sảng phẩm_chất_lượng con_người chất_lượng công_trình kém kiểm_tra an_toàn vệ_sinh thực_phẩm dự nghiệm_thu vậy_vậy báo sạch đẹp ngon_lành cành xuyên quy_trình tuyệt_vời thử kiểm_tra đột_xuất dự đột_xuất huỷ đột_xuất kèm ý_kiến góp_ý hoàn_thiện quy_trình,0
1820,mercedes thẻ bar chìm kéo_theo câu lạc_bộ mua mercedes,0
1821,trời phật đem phước lành chào_mừng thế_giới nguyện mạnh_khỏe đời bình an chúc thiện nguyện mạnh_khỏe di_đà phật di_đà phật di_đà phật,0
1822,ta trường quy_định màđuổi học đình_chỉ ầm_ầm học_sinh tuân_thủ nội_quy phản_đối đẩy học_sinh giáo_dục xã_hội,1
1823,trump bảo_thủ đeo khẩu_trang kinh_tế mỹ hùng_mạnh bàn_tay người_làm kinh_tế giỏi trump chiến_thắng bin,0
1824,tiết_canh thay tiết triệu dền đỏ bột sương sáo ngon an_toàn độ ngon,0
1825,rùng_mình tình_tiết hung_thủ_tự nộp cảnh_sát hắn ta quán dự_định,0
1826,nhiệm_kỳ tiếp nối nhiệm_kỳ dang_dở thông_điệp nhất_quán thông_điệp xuyên suốt trump tư_tưởng nhất_quán phe đối_lập nhạo lắm thông_điệp_thế,0
1827,vui quá_xá vui,0
1828,tinh_thần nghĩa_hiệp dân cuba ủng_hộ cuba xưng đoạt giải_thưởng,0
1829,nuôi chó đau_khổ mong luật mạnh_tay đừng thịt chó đau_lòng,0
1830,sinh thần_đồng giỏi ngưỡng_mộ,0
1831,bale đá trận đá ghi_bàn kiến_tạo trung_bình trận bàn thắng ghi_bàn kiến_tạo hiệu_suất chê,0
1832,tiếc phân_đoạn lượt kiểm_duyệt phim trẻ có_lẽ kỳ_vọng phim lãng_mạn diễn_viên minh_tinh điện_ảnh phim cuộc_sống sài_gòn góc_độ suy_ngẫm,0
1833,để_ý nước_ngoài dường_như người_ta tập bé trai mặc quần_lót mặc quần_áo giúp bảo_vệ rủi_ro dạng,0
